indicatorcode#indicatorname#topiccode1#topicname1#topiccode2#topicname2#topiccode3#topicname3#topiccode4#topicname4#topiccode5#topicname5
IN.HLTH.GOVHOSPTL.PER100K#Government Hospitals (Number) Per 100,000 Population###########7687#0# _api_read ,   page(7687)    per_page(1)     list parameter( indicator?id name topic?id )   
IN.HLTH.HIVDEATH.EST#HIV AIDS Related Death Estimates###########7688#0# _api_read ,   page(7688)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.ROD.DNST.K2#Road density (km of road per 100 sq. km of land area)#9#Infrastructure#13#Public Sector#######7841#0# _api_read ,   page(7841)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.ROD.ENGY.KT#Road sector energy consumption (kt of oil equivalent)#9#Infrastructure#13#Public Sector#######7842#0# _api_read ,   page(7842)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.ROD.ENGY.PC#Road sector energy consumption per capita (kg of oil equivalent)#9#Infrastructure#13#Public Sector#######7843#0# _api_read ,   page(7843)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.ROD.ENGY.ZS#Road sector energy consumption (% of total energy consumption)#9#Infrastructure#13#Public Sector#######7844#0# _api_read ,   page(7844)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.ROD.GOOD.MT.K6#Roads, goods transported (million ton-km)#9#Infrastructure#13#Public Sector#######7845#0# _api_read ,   page(7845)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.ROD.PAVE.ZS#Roads, paved (% of total roads)#9#Infrastructure#19#Climate Change#######7846#0# _api_read ,   page(7846)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.ROD.PSGR.K6#Roads, passengers carried (million passenger-km)#9#Infrastructure#19#Climate Change#######7847#0# _api_read ,   page(7847)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.ROD.SGAS.KT#Road sector gasoline fuel consumption (kt of oil equivalent)#9#Infrastructure#19#Climate Change#######7848#0# _api_read ,   page(7848)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.ROD.SGAS.PC#Road sector gasoline fuel consumption per capita (kg of oil equivalent)#9#Infrastructure#19#Climate Change#######7849#0# _api_read ,   page(7849)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.ROD.TOTL.KM#Roads, total network (km)#9#Infrastructure#19#Climate Change#######7850#0# _api_read ,   page(7850)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.RRS.DESL.ZS#Diesel locomotives available (in service as % of total diesel locomotives)#9#Infrastructure#19#Climate Change#######7851#0# _api_read ,   page(7851)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.RRS.DNST#Rail traffic density (passengers and freight km)#9#Infrastructure#19#Climate Change#######7852#0# _api_read ,   page(7852)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.RRS.ELEC.KM#Rail lines, electric (km)#9#Infrastructure#19#Climate Change#######7853#0# _api_read ,   page(7853)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.RRS.EMPL.TU.ZS#Railway employee productivity (traffic units per employee)#9#Infrastructure#19#Climate Change#######7854#0# _api_read ,   page(7854)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.RRS.GOOD.KM#Railways, good hauled (ton-km)#9#Infrastructure#19#Climate Change#######7855#0# _api_read ,   page(7855)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.RRS.GOOD.KM.PP.ZS#Railways, goods transported (ton-km per PPP $ million of GDP)#9#Infrastructure#19#Climate Change#######7856#0# _api_read ,   page(7856)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.RRS.GOOD.MT.K6#Railways, goods transported (million ton-km)#9#Infrastructure#19#Climate Change#######7857#0# _api_read ,   page(7857)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.RRS.PASG.K2.PP.ZS#Railways, passenger-km (per PPP $ million of GDP)#9#Infrastructure#19#Climate Change#######7858#0# _api_read ,   page(7858)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.RRS.PASG.KM#Railways, passengers carried (million passenger-km)#9#Infrastructure#19#Climate Change#######7859#0# _api_read ,   page(7859)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.RRS.TOTL.KM#Rail lines (total route-km)#9#Infrastructure#19#Climate Change#######7860#0# _api_read ,   page(7860)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.RRS.TRFF.PF#Ratio of rail passenger tariffs to freight tariffs#9#Infrastructure#19#Climate Change#######7861#0# _api_read ,   page(7861)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.SHP.GCNW.XQ#Liner shipping connectivity index (maximum value in 2004 = 100)#9#Infrastructure#19#Climate Change#######7862#0# _api_read ,   page(7862)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.SHP.GOOD.TU#Container port traffic (TEU: 20 foot equivalent units)#9#Infrastructure#19#Climate Change#######7863#0# _api_read ,   page(7863)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.VEH.NVEH.P3#Motor vehicles (per 1,000 people)#9#Infrastructure#16#Urban Development#######7864#0# _api_read ,   page(7864)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.VEH.PCAR.P3#Passenger cars (per 1,000 people)#16#Urban Development#9#Infrastructure#######7865#0# _api_read ,   page(7865)    per_page(1)     list parameter( indicator?id name topic?id )   
IS.VEH.ROAD.K1#Vehicles (per km of road)#16#Urban Development#9#Infrastructure#######7866#0# _api_read ,   page(7866)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.BBD.USEC.CD#Fixed broadband Internet access tariff (US$ per month)#16#Urban Development#9#Infrastructure#######7867#0# _api_read ,   page(7867)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CEL.COVR.ZS#Population covered by mobile cellular network (%)#16#Urban Development#9#Infrastructure#######7868#0# _api_read ,   page(7868)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CEL.SETS#Mobile cellular subscriptions#9#Infrastructure#9#Infrastructure#######7869#0# _api_read ,   page(7869)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CEL.SETS.P2#Mobile cellular subscriptions (per 100 people)#9#Infrastructure#9#Infrastructure#######7870#0# _api_read ,   page(7870)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CEL.SETS.P3#Mobile phone subscribers (per 1,000 people)#9#Infrastructure#9#Infrastructure#######7871#0# _api_read ,   page(7871)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CEL.USEC.CD#Price basket for mobile (US$ per month)#9#Infrastructure#9#Infrastructure#######7872#0# _api_read ,   page(7872)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CELL.3MIN.CD.OP#Mobile cellular - price of 3-minute local call (off-peak rate - current US$)#9#Infrastructure#9#Infrastructure#######7873#0# _api_read ,   page(7873)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CELL.3MIN.CD.PK#Mobile cellular - price of 3-minute local call (peak rate - current US$)#9#Infrastructure#9#Infrastructure#######7874#0# _api_read ,   page(7874)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CELL.3MIN.CN.OP#Mobile cellular - price of 3-minute local call (off-peak rate - current LCU)#9#Infrastructure#9#Infrastructure#######7875#0# _api_read ,   page(7875)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CELL.3MIN.CN.PK#Mobile cellular - price of 3-minute local call (peak rate - current LCU)#9#Infrastructure#9#Infrastructure#######7876#0# _api_read ,   page(7876)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CELL.MSUB.CD#Mobile cellular monthly subscription (current US$)#9#Infrastructure#9#Infrastructure#######7877#0# _api_read ,   page(7877)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CELL.MSUB.CN#Mobile cellular monthly subscription (current LCU)#9#Infrastructure#9#Infrastructure#######7878#0# _api_read ,   page(7878)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CELL.PO.CONN.CD#Mobile cellular postpaid connection charge (current US$)#9#Infrastructure#9#Infrastructure#######7879#0# _api_read ,   page(7879)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CELL.PO.CONN.CN#Mobile cellular postpaid connection charge (current LCU)#9#Infrastructure#9#Infrastructure#######7880#0# _api_read ,   page(7880)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CELL.PR.CONN.CD#Mobile cellular prepaid connection charge (current US$)#9#Infrastructure#9#Infrastructure#######7881#0# _api_read ,   page(7881)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CELL.PR.CONN.CN#Mobile cellular prepaid connection charge (current LCU)#9#Infrastructure#9#Infrastructure#######7882#0# _api_read ,   page(7882)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CMP.PCMP#Personal computers#9#Infrastructure#9#Infrastructure#######7883#0# _api_read ,   page(7883)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CMP.PCMP.ED#Personal computers installed in education#9#Infrastructure#9#Infrastructure#######7884#0# _api_read ,   page(7884)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CMP.PCMP.P2#Personal computers (per 100 people)#9#Infrastructure#9#Infrastructure#######7885#0# _api_read ,   page(7885)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.CMP.PCMP.P3#Personal computers (per 1,000 people)#9#Infrastructure#9#Infrastructure#######7886#0# _api_read ,   page(7886)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.FAX.MACH.P3#Fax machines (per 1,000 people)#9#Infrastructure#9#Infrastructure#######7887#0# _api_read ,   page(7887)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.INT.TRAF.MN#International telecom, outgoing traffic (minutes per subscriber)#9#Infrastructure#9#Infrastructure#######7888#0# _api_read ,   page(7888)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.INT.TRAF.MN.PS#International telecom, outgoing traffic (minutes per subscriber)#9#Infrastructure#9#Infrastructure#######7889#0# _api_read ,   page(7889)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.INT.TTRF.MN#International voice traffic, total fixed and mobile (out and in, minutes)#9#Infrastructure#9#Infrastructure#######7890#0# _api_read ,   page(7890)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.INT.TTRF.MN.PC#International voice traffic, total fixed and mobile (minutes per person)#9#Infrastructure#9#Infrastructure#######7891#0# _api_read ,   page(7891)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MBL.USEC.CD#Mobile cellular prepaid tariff (US$ per month)#9#Infrastructure#9#Infrastructure#######7892#0# _api_read ,   page(7892)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.3MIN.CD.OP#Price of a 3-minute fixed telephone local call (off-peak rate - current US$)#9#Infrastructure#9#Infrastructure#######7893#0# _api_read ,   page(7893)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.3MIN.CD.PK#Price of a 3-minute fixed telephone local call (peak rate - current US$)#9#Infrastructure#9#Infrastructure#######7894#0# _api_read ,   page(7894)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.3MIN.CD.US#Telephone average cost of call to US (US$ per three minutes)#9#Infrastructure#9#Infrastructure#######7895#0# _api_read ,   page(7895)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.3MIN.CN.OP#Price of a 3-minute fixed telephone local call (off-peak rate - current LCU)#9#Infrastructure#9#Infrastructure#######7896#0# _api_read ,   page(7896)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.3MIN.CN.PK#Price of a 3-minute fixed telephone local call (peak rate - current LCU)#9#Infrastructure#9#Infrastructure#######7897#0# _api_read ,   page(7897)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.BCONN.CD#Business telephone connection charge (current US$)#9#Infrastructure#9#Infrastructure#######7898#0# _api_read ,   page(7898)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.BCONN.CN#Business telephone connection charge (current LCU)#9#Infrastructure#9#Infrastructure#######7899#0# _api_read ,   page(7899)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.BSUB.CD#Business telephone monthly subscription (current US$)#9#Infrastructure#9#Infrastructure#######7900#0# _api_read ,   page(7900)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.BSUB.CN#Business telephone monthly subscription (current LCU)#9#Infrastructure#9#Infrastructure#######7901#0# _api_read ,   page(7901)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.CLCL.CD#Telephone average cost of local call (US$ per three minutes)#9#Infrastructure#9#Infrastructure#######7902#0# _api_read ,   page(7902)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.CONN.CD#Residential telephone connection charge (current US$)#9#Infrastructure#9#Infrastructure#######7903#0# _api_read ,   page(7903)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.CONN.CN#Residential telephone connection charge (current LCU)#9#Infrastructure#9#Infrastructure#######7904#0# _api_read ,   page(7904)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.EMPL#Telephone mainlines per employee#9#Infrastructure#9#Infrastructure#######7905#0# _api_read ,   page(7905)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.FALT.CL#Telephone faults cleared by next working day (%)#9#Infrastructure#9#Infrastructure#######7906#0# _api_read ,   page(7906)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.FALT.M2#Telephone faults (per 100 mainlines)#9#Infrastructure#9#Infrastructure#######7907#0# _api_read ,   page(7907)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.INVS.CD#Fixed telephone service investment (current US$)#9#Infrastructure#9#Infrastructure#######7908#0# _api_read ,   page(7908)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.INVS.CN#Fixed telephone service investment (current LCU)#9#Infrastructure#9#Infrastructure#######7909#0# _api_read ,   page(7909)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.LCTY.P3#Telephone mainlines in largest city (per 1,000 people)#9#Infrastructure#9#Infrastructure#######7910#0# _api_read ,   page(7910)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.MAIN#Fixed telephone subscriptions#9#Infrastructure#9#Infrastructure#######7911#0# _api_read ,   page(7911)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.MAIN.P2#Fixed telephone subscriptions (per 100 people)#9#Infrastructure#9#Infrastructure#######7912#0# _api_read ,   page(7912)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.MAIN.P3#Telephone mainlines (per 1,000 people)#9#Infrastructure#9#Infrastructure#######7913#0# _api_read ,   page(7913)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.REVN.CD#Revenue from fixed telephone service (current US$)#9#Infrastructure#9#Infrastructure#######7914#0# _api_read ,   page(7914)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.REVN.CN#Revenue from fixed telephone service (current LCU)#9#Infrastructure#9#Infrastructure#######7915#0# _api_read ,   page(7915)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.REVN.ZS#Telephone revenue per mainline (current US$)#9#Infrastructure#9#Infrastructure#######7916#0# _api_read ,   page(7916)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.RSUB.CD#Residential monthly telephone subscription (current US$)#9#Infrastructure#9#Infrastructure#######7917#0# _api_read ,   page(7917)    per_page(1)     list parameter( indicator?id name topic?id )   
IT.MLT.RSUB.CN#Residential monthly telephone subscription (current LCU)#9#Infrastructure#9#Infrastructure#######7918#0# _api_read ,   page(7918)    per_page(1)     list parameter( indicator?id name topic?id )   
